id,server,secret,title,tags,views,description,date_taken,latitude,longitude,url_s,owner_name,owner,media
51954094119,65535,7f9c8a1ce5,Blue Horizons,london city urban building architecture wall window topic,941,An apartment block near Trinity Buoy Wharf rises high into the sky.,2022-02-25 15:17:01,51.511733,0.006136,https://live.staticflickr.com/65535/51954094119_7f9c8a1ce5_m.jpg,steve_whitmarsh,96654411@N02,photo
51942289352,65535,7b1c412f9d,YW17 JUF,,602,"Passing under Canning Town flyover is Go-Ahead Blue Triangle EH138 YW17 JUF on the 115. Thursday 3rd May 2018. DSCN45527.

AD E40H -Enviro400H (MMC) 10.4m. ",2018-05-03 12:15:21,51.515395,0.007992,https://live.staticflickr.com/65535/51942289352_7b1c412f9d_m.jpg,grahamwalker007,16313630@N07,photo
51937987520,65535,eaf53f4762,Docklands Light Railway 78.  Canning Town.  15th September 2019,15thseptember2019 docklands78 canningtown capitalringsection15becktonwoolwich,95,,2019-09-15 11:36:35,51.513611,0.008888,https://live.staticflickr.com/65535/51937987520_eaf53f4762_m.jpg,Ajax46.,41070148@N05,photo
51937447078,65535,745af15dc1,Docklands Light Railway 102. 1138 Canning Town - Beckton.  Canning Town.  15th September 2019,15thseptember2019 1138canningtownbeckton docklands102 travcanningtownroyalalbert canningtown capitalringsection15becktonwoolwich,88,Trav Canning Town - Royal Albert,2019-09-15 11:37:06,51.513611,0.008888,https://live.staticflickr.com/65535/51937447078_745af15dc1_m.jpg,Ajax46.,41070148@N05,photo
51936372209,65535,b38e138c5a,Bow Creek Ecology Park road markings,lea valley walk section 6 six walking amble stroll exploring east london suburbs river saturday 12th march 2022 bright dry sunny threemillstoeastindiadock bow creek ecology park sign road writing markings white blue,394,"The now closed to traffic Wharfside Road points you on the walk towards Bow Creek Ecology Park, a small green space surrounded by the River Lea.",2022-03-12 12:43:58,51.514504,0.005139,https://live.staticflickr.com/65535/51936372209_b38e138c5a_m.jpg,zawtowers,9302732@N08,photo
51935073067,65535,626603fe5e,Bow Creek Ecology Park and City Island,lea valley walk section 6 six walking amble stroll exploring east london suburbs river saturday 12th march 2022 bright dry sunny threemillstoeastindiadock bow creek ecology park city island apartments housing developments,276,Bow Creek Ecology Park looked a nice green space surrounded by the River Lea and the housing developments of City Island.,2022-03-12 12:47:50,51.512708,0.003883,https://live.staticflickr.com/65535/51935073067_626603fe5e_m.jpg,zawtowers,9302732@N08,photo
51936372034,65535,597af8994c,Limmo Peninsula and the DLR bridge,lea valley walk section 6 six walking amble stroll exploring east london suburbs river saturday 12th march 2022 bright dry sunny threemillstoeastindiadock limmo peninsula dlr docklands light railway bridge crossing,348,"The far end of the park here is the Limmo Peninsula, and has the DLR tracks right over the middle as it crosses the River Lea.",2022-03-12 12:50:38,51.510986,0.001437,https://live.staticflickr.com/65535/51936372034_597af8994c_m.jpg,zawtowers,9302732@N08,photo
51936666530,65535,233c1c3a3d,Thames Ironworks - engineers without the R,lea valley walk section 6 six walking amble stroll exploring east london suburbs river saturday 12th march 2022 bright dry sunny threemillstoeastindiadock thames ironworks west ham united formation bow creek,396,"The Thames Iron Works although disused, still survive here at East India.   It was a shipyard by Bow Creek, but also provided iron for the likes of Brunel's Royal Albert Bridge that crosses between Devon and Cornwall.

In 1895, the Iron Works founded their own football team, which folded in 1900 and then became West Ham United - hence West Ham's nickname of the Irons.

Sadly part of the frontage here is in some disrepair since I last visited.",2022-03-12 12:55:02,51.509483,0.004720,https://live.staticflickr.com/65535/51936666530_233c1c3a3d_m.jpg,zawtowers,9302732@N08,photo
51933452304,65535,0b7317654c,Short Circuit,architecture abstract docklands london data centre train long exposure dlr canning town leamouth peninsula city isle,8347,"Docklands, London",2022-03-06 18:29:46,51.514745,0.005546,https://live.staticflickr.com/65535/51933452304_0b7317654c_m.jpg,Andrew G Robertson,31779113@N06,photo
51935073067,65535,626603fe5e,Bow Creek Ecology Park and City Island,lea valley walk section 6 six walking amble stroll exploring east london suburbs river saturday 12th march 2022 bright dry sunny threemillstoeastindiadock bow creek ecology park city island apartments housing developments,276,Bow Creek Ecology Park looked a nice green space surrounded by the River Lea and the housing developments of City Island.,2022-03-12 12:47:50,51.512708,0.003883,https://live.staticflickr.com/65535/51935073067_626603fe5e_m.jpg,zawtowers,9302732@N08,photo
51936372034,65535,597af8994c,Limmo Peninsula and the DLR bridge,lea valley walk section 6 six walking amble stroll exploring east london suburbs river saturday 12th march 2022 bright dry sunny threemillstoeastindiadock limmo peninsula dlr docklands light railway bridge crossing,348,"The far end of the park here is the Limmo Peninsula, and has the DLR tracks right over the middle as it crosses the River Lea.",2022-03-12 12:50:38,51.510986,0.001437,https://live.staticflickr.com/65535/51936372034_597af8994c_m.jpg,zawtowers,9302732@N08,photo
51936666530,65535,233c1c3a3d,Thames Ironworks - engineers without the R,lea valley walk section 6 six walking amble stroll exploring east london suburbs river saturday 12th march 2022 bright dry sunny threemillstoeastindiadock thames ironworks west ham united formation bow creek,396,"The Thames Iron Works although disused, still survive here at East India.   It was a shipyard by Bow Creek, but also provided iron for the likes of Brunel's Royal Albert Bridge that crosses between Devon and Cornwall.

In 1895, the Iron Works founded their own football team, which folded in 1900 and then became West Ham United - hence West Ham's nickname of the Irons.

Sadly part of the frontage here is in some disrepair since I last visited.",2022-03-12 12:55:02,51.509483,0.004720,https://live.staticflickr.com/65535/51936666530_233c1c3a3d_m.jpg,zawtowers,9302732@N08,photo
51933452304,65535,0b7317654c,Short Circuit,architecture abstract docklands london data centre train long exposure dlr canning town leamouth peninsula city isle,8347,"Docklands, London",2022-03-06 18:29:46,51.514745,0.005546,https://live.staticflickr.com/65535/51933452304_0b7317654c_m.jpg,Andrew G Robertson,31779113@N06,photo
51930251101,65535,6d6c8fdd14,SN11 BSY,,554,"Tower Transit DN33651 SN11 BSY on the 69 at Canning Town flyover. Tuesday 16th February 2016. DSCN35866.

AD Trident - AD Enviro400 10.1m.

Withdrawn from LI in May 2021  and to Ensign Bus. In August 2021 acquired by Redbridge Council of Ilford.  ",2016-02-16 13:07:30,51.515362,0.007992,https://live.staticflickr.com/65535/51930251101_6d6c8fdd14_m.jpg,grahamwalker007,16313630@N07,photo
51909769048,65535,2e36ed5f32,Go Ahead Blue Triangle (River Road) E65 at Canning Town Station on Monday 28 February 2022,,425,,2022-02-28 16:12:15,51.515372,0.008108,https://live.staticflickr.com/65535/51909769048_2e36ed5f32_m.jpg,Wanderer 30,51036032@N08,photo
51908699567,65535,c606cbcc2e,Stagecoach East London (West Ham) 11023 at Canning Town Station on Monday 28 February 2022,,370,,2022-02-28 16:04:49,51.514991,0.008369,https://live.staticflickr.com/65535/51908699567_c606cbcc2e_m.jpg,Wanderer 30,51036032@N08,photo
51908699527,65535,f095a59607,Go Ahead Blue Triangle (River Road) EH23 at Canning Town Station on Monday 28 February 2022,,248,,2022-02-28 16:07:22,51.515255,0.007680,https://live.staticflickr.com/65535/51908699527_f095a59607_m.jpg,Wanderer 30,51036032@N08,photo
51909973644,65535,5c669f78b8,CT Plus (Ash Grove) 1761 at Canning Town Station on Monday 28 February 2022,,227,,2022-02-28 16:01:09,51.515208,0.007661,https://live.staticflickr.com/65535/51909973644_5c669f78b8_m.jpg,Wanderer 30,51036032@N08,photo
51909749533,65535,379c660e26,Stagecoach East London (West Ham) 10106 at Canning Town Station on Monday 28 February 2022,,328,,2022-02-28 16:01:14,51.515188,0.007691,https://live.staticflickr.com/65535/51909749533_379c660e26_m.jpg,Wanderer 30,51036032@N08,photo
51908684387,65535,384e3576d3,Stagecoach East London (West Ham) 12417 at Canning Town Station on Monday 28 February 2022,,349,,2022-02-28 15:59:22,51.515127,0.008116,https://live.staticflickr.com/65535/51908684387_384e3576d3_m.jpg,Wanderer 30,51036032@N08,photo
51884435499,65535,9afa990295,Route 323: Stagecoach E200 | 36352 (LX59 AOC),,561,Original allocation,2022-02-15 15:18:35,51.514080,0.008330,https://live.staticflickr.com/65535/51884435499_9afa990295_m.jpg,TransportAllAround,193532446@N03,photo
51883751723,65535,8a52429b32,Route 69: Go Ahead Gemini 3 B5LH | WHV69 (BF65 WJU),,617,Currently the 69 is using EHs and WHVs to cover for the EVs which have damaged batteries,2022-02-15 15:16:08,51.514080,0.008330,https://live.staticflickr.com/65535/51883751723_8a52429b32_m.jpg,TransportAllAround,193532446@N03,photo
51805343602,65535,d569d36f24,Go-Ahead London Ee61 (LG21JHJ) BYD D8UR-DD ADL Enviro400EV City,byd d8ur d8urdd adl e400ev e400 69 walthamstow central goahead london canning town bus buses electric mirrorless tfl transport henley road ee61 lg21jhj blue triangle eastlondon enviro400 enviro400ev,1501,"Ee61 standing at Canning Town Bus Station, awaiting departure on route 69 to Walthamstow Central

Canning Town Bus Station, Canning Town, London",2022-01-07 11:33:39,51.514765,0.008261,https://live.staticflickr.com/65535/51805343602_d569d36f24_m.jpg,MrSelkent,194287529@N07,photo
51806932160,65535,e038d3d050,Stagecoach London 11042 (SN18KUJ) ADL E40D Enviro400 MMC Smart Hybrid,adl smart hybrid e400 e200 stagecoach london goahead bus buses canning town west ham 330 300 wanstead park station east 11042 sn18kuj se139 yx61bwp mmc alexander dennis stagecoachlondon eastlondon enviro400 enviro200 wh,1382,"11042 standing at Canning Town Bus Station, awaiting departure on route 330 to Wanstead Park Station

Go-Ahead London SE139 (YX61BWP) on route 300 to East Ham Station standing behind 11042

Canning Town Bus Station, Canning Town, London",2022-01-07 12:00:17,51.514518,0.008465,https://live.staticflickr.com/65535/51806932160_e038d3d050_m.jpg,MrSelkent,194287529@N07,photo
51806321833,65535,3137446223,Stagecoach London 29204 (LF20XKT) BYD D8UR ADL Enviro200EV MMC,byd d8ur adl e200ev e200 e20d enviro200ev enviro200 stagecoach london hct group bus buses canning town mile end bethnal green 323 309 electric west ham ash grove 29204 lf20xkt 1238 yy66pyb mmc alexander dennis stagecoachlondon hctgroup eastlondon wh,1504,"29204 standing at Canning Town Bus Station, awaiting departure on route 323 to Mile End 

Standing behind 29204 is HCT Group 1238 (YY66PYB), the diesel variant of the Enviro200 MMC, preparing to depart from Canning Town on route 309 to Bethnal Green, Bonner Road

Canning Town Bus Station, Canning Town, London",2022-01-07 12:01:54,51.514424,0.008218,https://live.staticflickr.com/65535/51806321833_3137446223_m.jpg,MrSelkent,194287529@N07,photo
51765057987,65535,d1acd6292e,"Gentle concrete curve of the DLR viaduct, Bow Creek",,7,,2021-11-07 12:35:13,51.510304,0.001738,https://live.staticflickr.com/65535/51765057987_d1acd6292e_m.jpg,turini2,89918686@N03,photo
51766760205,65535,aa8a2d7201,London City Island bike racks,,24,,2021-11-07 12:23:25,51.513129,0.006898,https://live.staticflickr.com/65535/51766760205_aa8a2d7201_m.jpg,turini2,89918686@N03,photo
51766759480,65535,f19528df28,"Brunel Street Works, looking particularly austere from this angle",architecture limmopeninsula newham,25,,2021-11-07 12:22:27,51.513616,0.007005,https://live.staticflickr.com/65535/51766759480_f19528df28_m.jpg,turini2,89918686@N03,photo
51766521369,65535,20a3305128,Cute but cold,,25,London City Island,2021-11-07 12:18:24,51.514311,0.006737,https://live.staticflickr.com/65535/51766521369_20a3305128_m.jpg,turini2,89918686@N03,photo
51766000778,65535,98b3c0b313,"Brunel Street Works, October 2021",london england unitedkingdom newham,51,,2021-10-06 09:29:51,51.513541,0.008875,https://live.staticflickr.com/65535/51766000778_98b3c0b313_m.jpg,turini2,89918686@N03,photo
51766098049,65535,eb03092614,-Transfer- Route 5: Go Ahead E40H E400 | EH28 (YX13 BJY),,469,Transferred from Stockwell (SW),2021-12-21 14:22:51,51.514080,0.008330,https://live.staticflickr.com/65535/51766098049_eb03092614_m.jpg,TransportAllAround,193532446@N03,photo
51764369771,65535,cd30f3930b,-Transfer-| Route 5: Gemini 2 B5LH |WHV3 (LJ61 WVY),,542,Previously used on 436 these were transferred to the new built garage Henley Road (DS) garage for school routes,2021-12-21 14:54:40,51.514098,0.008208,https://live.staticflickr.com/65535/51764369771_cd30f3930b_m.jpg,TransportAllAround,193532446@N03,photo
51734655417,65535,0767ec6344,"Route N15, Go Ahead London, WHV2, LJ61GVX",routen15 goaheadlondon whv2 lj61gvx volvo volvob5lh b5lh volvob5lhybrid wright wrighteclipse eclipse wrighteclipsegemini2 gemini gemini2 trafalgarsquare romfordmarket canningtown buses bus london,3542,WHV2 is pictured in Canning Town Bus Station whilst heading for Romford Market on Route N15,2021-11-13 02:55:13,51.514539,0.008549,https://live.staticflickr.com/65535/51734655417_0767ec6344_m.jpg,Jack Marian,66490030@N03,photo
51730594035,65535,d2ef8b9322,Bow Creek,bowcreek,1365,The Lower Lea Crossing at low tide (with the new Goodluck Hope housing development beyond),2021-12-06 10:05:56,51.510405,0.005536,https://live.staticflickr.com/65535/51730594035_d2ef8b9322_m.jpg,diamond geezer,36101699310@N01,photo
51713571400,65535,43506928e3,LX11 FJA,,589,"Passing under Canning Town flyover is Go-Ahead Docklands Buses WVL426 LX11 FJA (with London Central markings) on the 474. Tuesday 4th March 2014. DSCN27489.

Volvo B9TL - Wrightbus Eclipse Gemini 2 10.4m.",2014-03-04 11:40:54,51.515282,0.008100,https://live.staticflickr.com/65535/51713571400_43506928e3_m.jpg,grahamwalker007,16313630@N07,photo
51707111605,65535,a80da1c282,LX04 FYR,,646,"Stagecoach East London 18248 LX04 FYR  leaves the stand area in Canning Town bus station to take up a working on the 69. Tuesday 4th March 2014. DSCN27478.

TransBus Trident - TransBus ALX400 10.5m.

April 2016: Withdrawn from WH.
May 2016: To Ensign Bus.
October 2016: To 1st Bus Stop, Gravesend, Kent.
14th May 2017: Deroofed at Shortlands station when not in service.",2014-03-04 11:20:16,51.513786,0.009087,https://live.staticflickr.com/65535/51707111605_a80da1c282_m.jpg,grahamwalker007,16313630@N07,photo
51704377378,65535,f40ebedc34,New Buildings,,14,,2021-11-06 16:01:34,51.513568,0.002621,https://live.staticflickr.com/65535/51704377378_f40ebedc34_m.jpg,derickrethans,36163802@N00,photo
51704094941,65535,b18e27ce5b,Under the Bridge,,28,,2021-11-06 15:57:59,51.515228,0.005107,https://live.staticflickr.com/65535/51704094941_b18e27ce5b_m.jpg,derickrethans,36163802@N00,photo
51676611007,65535,2978e3a6d3,"Route N15, Go Ahead London, WHV11, LJ61GXK",routen15 goaheadlondon whv11 lj61gxk volvo volvob5lh b5lh volvob5lhybrid wright wrighteclipse eclipse wrighteclipsegemini2 gemini gemini2 romfordmarket trafalgarsquare canningtown canningtownbusstation canningtownstation buses bus london,3965,WHV11 is pictured in Canning Town Bus Station whilst heading for Romford Market on Route N15,2021-11-13 02:27:41,51.514539,0.008549,https://live.staticflickr.com/65535/51676611007_2978e3a6d3_m.jpg,Jack Marian,66490030@N03,photo
51622421824,65535,4cf06fb79e,Abellio London ADL E40D Trident DL-7 Canning Town 9406 LJ56 VTF,,649,Seen at Canning Town these are nice buses was originally gonna get them on 345/414,2021-10-23 09:41:01,51.514080,0.008330,https://live.staticflickr.com/65535/51622421824_4cf06fb79e_m.jpg,TransportAllAround,193532446@N03,photo
51615492164,65535,b292b04886,Stagecoach East London (West Ham) 15107 at Canning Town Roundabout on Thursday 21 October 2021,,669,,2021-10-21 18:00:09,51.515072,0.007777,https://live.staticflickr.com/65535/51615492164_b292b04886_m.jpg,Wanderer 30,51036032@N08,photo
51579123212,65535,41fd621179,English National Ballet,uk unitedkingdom britain england london city urban suburban suburbs suburbia suburb ballet englishnationalballet canningtown newham londoncityisland building,780,"New HQ on London City Island, Canning Town
",2021-10-11 11:03:43,51.513376,0.006115,https://live.staticflickr.com/65535/51579123212_41fd621179_m.jpg,London Less Travelled,44079668@N07,photo
51508325575,65535,d84228cf42,Upwards and Skywards,london city urban architecture building bw blackandwhite monochrome wall topic,1241,A new development at Trinity Wharf rises high into the sky.  But the balconies from the top floor must have a great view.,2021-08-19 14:38:06,51.512561,0.006115,https://live.staticflickr.com/65535/51508325575_d84228cf42_m.jpg,steve_whitmarsh,96654411@N02,photo
51506699578,65535,6a06a988f7,_DSC5753,bowcreek bridgewaterhouse corsonhouse londoncityisland footbridge,182,,2021-09-21 12:42:18,51.514502,0.007083,https://live.staticflickr.com/65535/51506699578_6a06a988f7_m.jpg,tompagenet,73422480@N00,photo
51506699313,65535,48199cd9a5,_DSC5754,canningtown canningtownstation londonunderground thetube tube underground entrance lift,213,,2021-09-21 12:42:40,51.514466,0.007136,https://live.staticflickr.com/65535/51506699313_48199cd9a5_m.jpg,tompagenet,73422480@N00,photo
51507183814,65535,a69f3a47dd,_DSC5755,bowcreek bridgewaterhouse corsonhouse londoncityisland footbridge,176,,2021-09-21 12:43:32,51.514347,0.006838,https://live.staticflickr.com/65535/51507183814_a69f3a47dd_m.jpg,tompagenet,73422480@N00,photo
51506698733,65535,d7da20235d,_DSC5757,ameliahouse astellhouse defoehouse englishnationalballet hopewellsquare londoncityisland mulryancentrefordance,342,,2021-09-21 12:45:58,51.513091,0.006566,https://live.staticflickr.com/65535/51506698733_d7da20235d_m.jpg,tompagenet,73422480@N00,photo
51507182954,65535,4f55e22c49,_DSC5758,defoehouse londoncityisland balconies,194,,2021-09-21 12:46:48,51.513072,0.006319,https://live.staticflickr.com/65535/51507182954_4f55e22c49_m.jpg,tompagenet,73422480@N00,photo
51507397005,65535,bf4a456491,_DSC5759,granthamhouse londoncityisland,168,,2021-09-21 12:49:40,51.511916,0.006063,https://live.staticflickr.com/65535/51507397005_bf4a456491_m.jpg,tompagenet,73422480@N00,photo
51506469526,65535,788ec1ee9c,_DSC5761,cityisland londoncityisland salessuite arrow,180,,2021-09-21 12:51:31,51.511761,0.005938,https://live.staticflickr.com/65535/51506469526_788ec1ee9c_m.jpg,tompagenet,73422480@N00,photo
51506469091,65535,cdfb20ebf7,_DSC5762,lookoutlane meadehouse,161,,2021-09-21 12:52:17,51.512072,0.005997,https://live.staticflickr.com/65535/51506469091_cdfb20ebf7_m.jpg,tompagenet,73422480@N00,photo
51505653132,65535,2981c5c7c0,_DSC5760,herculeshouse javahouse londoncityisland,162,,2021-09-21 12:50:24,51.511680,0.005705,https://live.staticflickr.com/65535/51505653132_2981c5c7c0_m.jpg,tompagenet,73422480@N00,photo
51502505942,65535,f56d7eb814,High Rise Living,london city urban architecture building wall topic,887,"A new apartment development on Trinity Wharf in London, looks amazing.  However, as the weekly rent is twice more than I pay in a month on the mortgage, I don't think we'll be moving in any time soon.",2021-08-19 14:35:17,51.511506,0.005686,https://live.staticflickr.com/65535/51502505942_f56d7eb814_m.jpg,steve_whitmarsh,96654411@N02,photo
51500372988,65535,e8babe9ca5,duck on the water,,467,,2021-05-22 11:22:04,51.511650,0.001827,https://live.staticflickr.com/65535/51500372988_e8babe9ca5_m.jpg,dipudah,134969559@N05,photo
51478934856,65535,286652b867,Girder Pattern,london city urban architecture building bw monochrome blackandwhite topic,912,Crossing Bow Creek (or the River Lea) a tributary of the Thames to reach Trinity Wharf the bridge structure happened to catch my eye.,2021-08-19 13:13:11,51.514150,0.006737,https://live.staticflickr.com/65535/51478934856_286652b867_m.jpg,steve_whitmarsh,96654411@N02,photo
51471397497,65535,2f854e3f2e,City Island / East,architecture london uk e140ju leamouth londoncityisland ballymore gha residential red england unitedkingdom britain imagesgeorgerex photobygeorgerex igr📷 glenhowellsarchitects,1049,"Glen Howells Architects for Ballymore. Easterly view of London City Island. Leamouth, London Borough of Tower Hamlets.

©2021 All Rights Reserved",2021-09-07 12:11:21,51.513142,0.008239,https://live.staticflickr.com/65535/51471397497_2f854e3f2e_m.jpg,Images George Rex,36692623@N06,photo
51463426104,65535,8906c70b3e,Dawsonne House / E14,architecture london lbtowerhamlets uk e140ju leamouth londoncityisland ballymore gha residential red england unitedkingdom britain imagesgeorgerex photobygeorgerex igr📷 glenhowellsarchitects,769,"Glen Howells Architects, 2019, for Ballymore. Looking up at one of the London City Island residential towers. Leamouth, London Borough of Tower Hamlets.

<a href=""https://creativecommons.org/licenses/by-nc-nd/2.0"" rel=""noreferrer nofollow"">(CC BY-NC-ND 2.0)</a>",2021-09-07 11:44:47,51.512541,0.007113,https://live.staticflickr.com/65535/51463426104_8906c70b3e_m.jpg,Images George Rex,36692623@N06,photo
51454299410,65535,e04dffa63b,City Island / ENB,architecture englishnationalballet londoncityisland mulryancentrefordance londonboroughoftowerhamlets london lbtowerhamlets uk england unitedkingdom britain imagesgeorgerex photobygeorgerex igr📷 glenhowellsarchitects,850,"Glen Howells Architects, 2019. View towards the Mulryan Centre for Dance, the new rehearsal space for the English National Ballet. Surrounded by residential towers also designed by GHA. London City Island, London Borough of Tower Hamlets.

©2021 All Rights Reserved",2021-09-07 11:40:54,51.510471,0.005160,https://live.staticflickr.com/65535/51454299410_e04dffa63b_m.jpg,Images George Rex,36692623@N06,photo
51444894950,65535,b0b47260c5,Route 5 Go Ahead Blue Triangle Gemini 2 B9TL WVL488 LJ61 NWA,,445,At Canning Town bus station ,2021-09-04 19:26:10,51.514080,0.008330,https://live.staticflickr.com/65535/51444894950_b0b47260c5_m.jpg,TransportAllAround,193532446@N03,photo
51442628282,65535,646b38af33,1996 Tube Stock Departs from Canning Town,,875,The rear of a 1996 Stock train with car 96093 trailing is seen departing from Canning Town with a Stanmore journey on 10th September 2021. To the left can be seen the Stratford branch of the Docklands Light Railway which duplicates the Jubilee for part of it's distance although the DLR was there for a number of years prior to the Jubilee extension opened in the late 1990's!,2021-09-10 11:23:47,51.515250,0.004425,https://live.staticflickr.com/65535/51442628282_646b38af33_m.jpg,leylandbus,16677680@N04,photo
51433989878,65535,6b0818fcf7,DLR,,41,,2021-02-26 13:51:09,51.512777,0.009338,https://live.staticflickr.com/65535/51433989878_6b0818fcf7_m.jpg,Doilum,11271803@N00,photo
51418238186,65535,5f76b620df,"Route 474, Go Ahead London, 884, PN09EMV",route474 goaheadlondon 884 pn09emv scania scanian230ud n230ud optare optareolympus olympus manorpark canningtownbarkingroad canningtown buses bus london,3848,"884 is pictured on Silvertown Way, Canning Town whilst working on Route 474",2015-10-28 15:06:58,51.513137,0.010083,https://live.staticflickr.com/65535/51418238186_5f76b620df_m.jpg,Jack Marian,66490030@N03,photo
51417330896,65535,e476d40426,"Brunel Street Works, May 2021",london england unitedkingdom architecture canningtown,122,,2021-05-05 09:00:37,51.513644,0.008416,https://live.staticflickr.com/65535/51417330896_e476d40426_m.jpg,turini2,89918686@N03,photo
51399145941,65535,2b3c5f370a,Stagecoach London LT386 LTZ1386,ltz1386,603,"Stagecoach London LT386, a 2015 NB4L (New Bus 4 London) Wright New Routemaster, was seen in Canning Town on a Rail Replacement service. Based at Leyton garage,",2021-08-21 02:26:19,51.514311,0.008368,https://live.staticflickr.com/65535/51399145941_2b3c5f370a_m.jpg,EYspotter,188681772@N07,photo
51399145911,65535,a4e6771c01,Stagecoach London 29201 LF20XKO,lf20xko,647,"Stagecoach London 29201, a 2020 ADL Enviro 200 MMC, was seen in Canning Town on a service 323 to Mile End. Based at West Ham garage.",2021-08-21 02:26:16,51.514765,0.008218,https://live.staticflickr.com/65535/51399145911_a4e6771c01_m.jpg,EYspotter,188681772@N07,photo
51398146179,65535,beaf544e1a,Go Ahead London SE98 SN61BKO,sn61bko,1089,"On Friday night, i noticed i had hit a total of 1 million views. Yep, that's it from the albums to the photostream. I would like to thank everyone for viewing my content i produce, i hope you enjoy viewing the photos, as much is a enjoy taking them. Here's to the next million!

I went to London on a two day break away, by coach, staying at a hotel near Heathrow. It was nice, standard hotel really. I got a total of 9 hours in London, with 4 on the Saturday, and 5 on the Sunday. 

Seen on a short excursion to Canning Town for a certain bus, Go Ahead London SE98, a 2011 ADL Enviro 200, was seen at Canning Town Bus Station on a service 300 to East Ham. 
This is based at the Silvertown garage.",2021-08-21 00:00:00,51.514324,0.008561,https://live.staticflickr.com/65535/51398146179_beaf544e1a_m.jpg,EYspotter,188681772@N07,photo
51398420475,65535,4ee4cfaf9a,Sullivan Buses E56 SN13CGY,sn13cgy,989,"Sullivan Buses E56, a 2013 ADL Enviro 400, was seen in Canning Town on a Rail Replacement service. This is based at SM garage (South Mimms). New to Tower Transit as their DN33789.",2021-08-21 00:00:00,51.514324,0.008432,https://live.staticflickr.com/65535/51398420475_4ee4cfaf9a_m.jpg,EYspotter,188681772@N07,photo
51398145854,65535,1269b97e50,Go Ahead London Ee59 LG21JHF,lg21jhf,878,"Go Ahead London Ee59, a 2021  Alexander Dennis Enviro 400H City BYD Electric, was seen in Canning Town on a service 69 to Walthamstow Central. Not seen one of these for a while, last time was when i was in Manchester! Leeds are getting some soon. Based at the Henley Road garage.",2021-08-21 00:00:00,51.514084,0.008325,https://live.staticflickr.com/65535/51398145854_1269b97e50_m.jpg,EYspotter,188681772@N07,photo
51397409941,65535,e32a1da656,Go Ahead London WVL345 LX59DFE,lx59dfe,8438,"Go Ahead London WVL345, a 2009 Volvo B9TL Wrightbus Gemini 2, was seen on a service 5 to Romford Market, at Canning Town. This is based at River Road garage. New to East London Transit.",2021-08-21 00:00:00,51.514524,0.008518,https://live.staticflickr.com/65535/51397409941_e32a1da656_m.jpg,EYspotter,188681772@N07,photo
51398144784,65535,9c0420b5b0,Sullivan Buses DS62 LX59CNU,lx59cnu,1019,"Sullivan Buses DS62, a 2009 Scania N230UD Omnicity, was seen in Canning Town on a rail replacement service. New to Stagecoach London as their 15145. Based at South Mimms garage.",2021-08-21 00:00:00,51.514364,0.008454,https://live.staticflickr.com/65535/51398144784_9c0420b5b0_m.jpg,EYspotter,188681772@N07,photo
51396654027,65535,ffcb8aebfb,CT Plus London (HCT Group) 1755 YJ61MKA,yj61mka,1369,"CT Plus London 1755, a 2011 (dual door) Optare Solo, was seen at Canning Town on a service 309 to Bethnal Green. Not many dual door Optare Solos about, the only batch of the original model produced can be found in London operating service 309 between Canning Town and Bethnal Green. 
These are not the only dual door Optare Solos in the country though, as Go Coach of Kent own another batch of dual door Optare Solos, that are ex London. They are Optare Solo SRs/MK2s.",2021-08-21 00:00:00,51.514137,0.008389,https://live.staticflickr.com/65535/51396654027_ffcb8aebfb_m.jpg,EYspotter,188681772@N07,photo
51394377238,65535,1dc7ce8ba6,Manhattan-on-Thames,england longexposure dark london light cloud uk docklands british sunset cityscape train dusk architecture buildings city britain urban gb canarywharf,3209,"Sunset on London City Island

Follow me on Instagram: <a href=""https://instagram.com/douguerreotype"" rel=""noreferrer nofollow"">instagram.com/douguerreotype</a>

Follow me on Facebook: <a href=""https://www.facebook.com/DougStrattonPhotography/"" rel=""noreferrer nofollow"">www.facebook.com/DougStrattonPhotography/</a>

Buy prints, canvas and other products: <a href=""https://dougstratton.com/shop"" rel=""noreferrer nofollow"">dougstratton.com/shop</a>",2021-03-24 18:21:13,51.511900,0.006456,https://live.staticflickr.com/65535/51394377238_1dc7ce8ba6_m.jpg,Douguerreotype,62973218@N02,photo
51364272150,65535,939d0eef4c,Go Ahead London EE57,,1413,One of the London GenEral 69 Enviro City on parked up at Canning bus station before it return back to Walthamstow,2021-08-02 16:30:38,51.514777,0.008291,https://live.staticflickr.com/65535/51364272150_939d0eef4c_m.jpg,Cragglerockbus1982,91763671@N04,photo
51359814970,65535,e6048901e4,Ensign 167,,1148,One of the 6 street deck that Ensign now have working on the Amazon contract at Canning Town,2021-08-02 16:45:43,51.515116,0.007883,https://live.staticflickr.com/65535/51359814970_e6048901e4_m.jpg,Cragglerockbus1982,91763671@N04,photo
51359208834,65535,12b8cc6e65,Stagecoach London 29201,,1139,All parked up Canning Town Bus station,2021-08-02 16:28:37,51.514244,0.008044,https://live.staticflickr.com/65535/51359208834_12b8cc6e65_m.jpg,Cragglerockbus1982,91763671@N04,photo
